nom_societe;adresse
Cercle des Nageurs de Quimperlé;2 Rue Aimé Césaire, 29300 Quimperlé, France
Cercle des Nageurs Sauveteurs;Chem. des Aloès, 66240 Saint-Estève, France
Cercle Nautique Chalonnais;40 Rue d'Amsterdam, 71100 Chalon-sur-Saône, France
Cercle Nautique des Bordes;99 Rue des Bordes, 94490 Chennevières-sur-Marne, France
Chamagnieu Plongée;Rte de Vienne, 38460 Chamagnieu, France
CLC NATATION;5 Rue Raymond Cosson, 14460 Colombelles, France
Club Avionnais de Plongée (CAP);Piscine Municipale, Rue Arthur Lamendin, 62210 Avion, France
Club de l'étoile;7 Prom. de la Plage de Nauzan, 17640 Vaux-sur-Mer, France
Club de Natation D'ostwald;8 Quai Heydt, 67540 Ostwald, France
Club de Plongée de Trouville Sur Mer;Quai de la Cahotte, Prom. des Planches, 14360 Trouville-sur-Mer, France
Club MotoNautique Jurassien;Unnamed Road, 39270 La Tour-du-Meix, France
Club Natation Tarare;77 Bd Garibaldi, 69170 Tarare, France
CLUB NAUTIQUE;77310 Saint-Fargeau-Ponthierry, France
Club Nautique Barbezieux;Piscine Nelson-Pailloux, 16300 Barbezieux-Saint-Hilaire, France
Club Nautique de Saint-Michel-Sur-Orge (CNSMO);COSEC, Piscine municipale 1 Place d'Haiti, 91240 Saint-Michel-sur-Orge, France
Club Nautique Lambersartois;4 All. du Béguinage, 59130 Lambersart, France
Club Nautique Livry Gargan;49 Av. du Consul Général Nordling, 93190 Livry-Gargan, France
Club Nautique Montmorillonnais;21 Av. Fernand Tribot, 86500 Montmorillon, France
Club Nautique Puy Sainte Réparade;380 Av. du Stade, 13610 Le Puy-Sainte-Réparade, France
Club nautique Yvetot;Piscine E Caux Bulles, 76190 Yvetot, France
CLUB OLYMPIQUE DE VILLIERS LE BEL;60 Av. du Champ Bacon, 95400 Villiers-le-Bel, France
Club Sportif de Meaux Natation;24 Av. du Président Roosevelt, 77100 Meaux, France
CNMY ( Cercle des Nageurs de Mantes en Yvelines );1 Rue Jean Jaouen Bd Sully, 78200 Mantes-la-Jolie, 78711 Mantes-la-Ville, France
COTENTIN NATATION;14 Rte de Cherbourg, 50340 Les Pieux, France
CSVO;3 Rue Henri Dunant, 95160 Montmorency, France
Dauphins de Saint-Louis;77 Rue de Michelfelden, 68128 Village-Neuf, France
Douarnenez natation;6 All. Sainte-Croix, 29100 Douarnenez, France
Entente 95 Sannois Natation;77 Bd Gambetta, 95110 Sannois, France
Entente Pyrénées Séméac Tarbes Natation;Rue de la Piscine, 65600 Séméac, France
Entente Sportive Thaonnaise de Natation;11 Av. Armand Lederlin, 88150 Thaon-les-Vosges, France
Ermont Natation Artistique;27 Rue de l'Yser, 95120 Ermont, France
Escale la prairie;10 Rte de Mornay, 18600 Neuvy-le-Barrois, France
ESN BÉBÉS NAGEURS;All. des Marronniers, 92000 Nanterre, France
ESN ECOLE DE NATATION / NATATION LOISIRS / NATATION SPORTIVE;136 Av. Frederic et Irene Joliot Curie, 92000 Nanterre, France
espace nautique;Forgeneuve, 87380 Meuzac, France
Eysines Natation;Piscine du Pinsan, Rue du Pinsan, 33320 Eysines, France
Génération Gliss';Plage st Vincent les forts, 04340 St vincent les forts, France
Grand Lieu Natation;Rue de l'Hommée, 44310 Saint-Philbert-de-Grand-Lieu, France
Hébergements insolites du Mazel / Yourte et roulottes Lozère;Le Mazel, 48100 Antrenas, France
HGCC;43 Bd Justin Grandthille, 51000 Châlons-en-Champagne, France
Jargeau Abysse Club;Complexe Sportif Clos du Paradis, 2 Chem. du Paradis, 45150 Jargeau, France
Jeunesse et Natation;Rue Jacques Daguerre, 60200 Compiègne, France
JSI Natation;33 Chem. de Champvillard, 69540 Irigny, France
La Grande Evasion @ Haute Epine;59 Imp. des Nénuphars, 24320 Saint-Martial-Viveyrol, France
La Ligne d'eau (LLO);1 Rue Louis Blériot, 27950 Saint-Marcel, France
Langres Natation 52;Aqualangres, Av. du 21E Régiment d'Infanterie, 52200 Langres, France
Le Mas de Barry;Chem. du Moulin, 07120 Ruoms, France
Le Relais de Chantelouve - Plein Temps Vacances & Loisirs PTV&L;de Vaulx, 7 Rte de Saint-Jean, 38220 Laffrey, France
Le Relais De L'Oisans - Plein Temps Vacances & Loisirs PTV&L;1318 Rte du Désert, 38350 La Morte, France
Lenzi Guy;1842 Rte de Pourrières, 13530 Trets, France
Les bons vivants de la plongée;8 Rue Emmanuel Techer, 49400 Souzay-Champigny, France
Les Chalets Flottants du Lac de Cantales;Les Chalets Flottants, 15150 Saint-Gérons, France
Les Dauphins De Nogent Centre Nautique;8 Rue du Port, 94130 Nogent-sur-Marne, France
les Dauphins de Vincennes;20 Av. des Murs du Parc, 94300 Vincennes, France
Les Dauphins Tournon-Tain;Maison Municipale Pour Tous, Les Dauphins Tournon Tain, 07300 Tournon-sur-Rhône, France
Les DROMIES ASVLB;Pl. de la Mairie, 91190 Villiers-le-Bâcle, France
Les Gorgones de Villeparisis;88 Av. de Berny, 77270 Villeparisis, France
Les Plongeurs du Donjon;40 Av. Jacques Duclos, 91700 Sainte-Geneviève-des-Bois, France
Les Rascasses de ventadour - Natation / Sport Santé;Bd du Puy Nègre, 19300 Égletons, France
LES REDS NATATION MONTREUIL;21 Rue du Colonel Raynal, 93100 Montreuil, France
L'Espadon de Vélizy Villacoublay;1 bis Pl. de l'Europe, 78140 Vélizy-Villacoublay, France
L'étape poétique;Rue de la Gare, 35460 Maen Roch, France
Lyon Palme;Piscine de St Fons Venissieux, 16 Av. du Dr Georges Lévy, 69200 Vénissieux, France
Marcigny Natation;1 Bd des Prairies, 71110 Marcigny, France
Marinete;75004 Paris, France
Marvejols;2 Bis Lot. Pre de France, 48100 Marvejols, France
Mas de Saragosse;Mas de Saragosse, 66170 Millas, France
MesHutes (Port Nemours);Port de Nemours, 52290 Éclaron-Braucourt-Sainte-Livière, France
Montchanin Natation;Piscine, Rue d'Avoise, 71210 Montchanin, France
Morsang Essonne Natation (Club de natation: FFN);All. des Pervenches, 91390 Morsang-sur-Orge, France
MTD WAKEPARK;LAC BARON DESQUEYROUX, 17130 Montendre, France
Natation 95 Sarcelles;Av. Paul Langevin, 95200 Sarcelles, France
Nautic Club de Taillebourg - Ski nautique wakeboard charente maritime;Rue de la Gare, 17350 Taillebourg, France
Nautic Club Médéen Wakeboard ski nautique;64 Rue des 3 Frères, 13220 Châteauneuf-les-Martigues, France
Nid'Oiselet;1234 route de la garrigue de l'étang, 84260 Sarrians, France
Palmes En Cornouaille;47 Av. des Oiseaux, 29000 Quimper, France
Parc Nature et Océan : l;parc nature et ocean, 4 Impasse du, Pré du Port, 33990 Hourtin, France
PLANET.SKI;Le Grand Mas des Sables, 16720 Saint-Même-les-Carrières, France
Pont-Château Natation;16 La Hirtais, 44160 Sainte-Anne-sur-Brivet, France
Rhin Sud Natation;1 Rue de la Piscine, 68490 Ottmarsheim, France
Rillieux Natation;180 Av. de l'Hippodrome, 69140 Rillieux-la-Pape, France
ROGNAC NATATION;LE MAS AVENUE DU 8 MAI 1945, 13340 Rognac, France
S Béthunois Pélican Club;Av. du Pont des Dames, 62400 Béthune, France
Saint Sebastien Natation (club);Rue de Tasmanie, 44115 Basse-Goulaine, France
Salbris Natation Eric;43 Av. de la Résistance, 41300 Salbris, France
Saumur Natation;Piscine Rue Ile Offard Bureau, 49400 Saumur, France
Ski Nautique Club Bois Français Grenoble;Base de Loisir du Bois Français, 38420 Le Versoud, France
Skiwake74;120 Rte de la Plage, 74210 Doussard, France
SLIDE WATER CAMP;Plage, Rue Beau Rivage, 83700 Saint-Raphaël, France
SOR NATATION ROSNY SOUS BOIS;18 Mail Jean Pierre Timbaud, 93110 Rosny-sous-Bois, France
Sundgau Natation - club basé à la piscine de Tagolsheim;Piscine Les Rives de l'Ill, Rte de Mulhouse, 68720 Tagolsheim, France
Tarbes Nautic Club;1 Av. d'Altenkirchen, 65000 Tarbes, France
Taverny Sports Nautiques 95;Centre AquaVal Alice Milliat, Rue Théroigne de Méricourt, 95150 Taverny, France
Triton Club Belleville;23 Av. de Verdun, 69220 Belleville-en-Beaujolais, France
Trouville Olympique Natation;Prom. Savignac, 14360 Trouville-sur-Mer, France
Uckange Evolution Palmes;1 place Lucien Waldung, 57270 Uckange, France
UCPA Naujac sur Mer;Le Pin Sec, 33990 Naujac-sur-Mer, France
Union Sportive Vic le Comte Natation;21 Rue Bel Horizon, 63960 Veyre-Monton, France
USOM Natation;3 Rue Ambroise Croizat, 14120 Mondeville, France
USP Palaiseau I Nage avec Palme I Natation;19 Rue Maximilien Robespierre, 91120 Palaiseau, France
Vanves SwimTeam92;12 Rue Larmeroux, 92170 Vanves, France
Vierzon Natation;Parc de Bellevue, 18100 Vierzon, France
Village des quilles en l'air;All. Paul Christol, 62224 Équihen-Plage, France
Village Vacances de la Sapinière;32 Av. François Mitterrand, 87230 Châlus, France
Villejuif Natation;67 Rue Youri Gagarine, 94800 Villejuif, France
Villerupt Natation;Rue de Verdun, 54190 Villerupt, France
Villeurbanne Natation;59 Av. Marcel Cerdan, 69100 Villeurbanne, France
? ? Piscine extérieure chauffée à Sérent;29 Rue Général de Gaulle, 56460 Sérent, France
´Piscine de Oloron St Marie;6 Bis Bd François Mitterrand, 64400 Oloron-Sainte-Marie, France
123 plongez;2 Rue Victor Hugo, 38200 Vienne, France
2 Be Well;25 Rue du Bignon, 44880 Sautron, France
2 VICO;20160 Vico, France
2D-CONSTRUCTIONS;19 Rue du Vernat, 71380 Saint-Marcel, France
2J SPA;1 Rte de Marchaux, 25000 Besançon, France
3Ahydrosud;Rue Wolfgang Amadeus Mozart, 83190 Ollioules, France
9 rue Micheline Lévy;14 Rue Louis Simon, 54150 Val de Briey, France
A E P;Lot. Arbucetta, 20620 Biguglia, France
A l’eau piscine;29 Rte de Theys, 38570 Goncelin, France
A la Plage;76 Av. Foch, 94700 Maisons-Alfort, France
A l'eau fuite.piscine;5 Rue de Bassussarry, 64600 Anglet, France
a l'eau piscine 49;Prte Chailloux, 49170 Saint-Léger-de-Linières, France
A l'eau piscines 64;Rte d'Arancou, 64520 Came, France
A L'O Piscine;205 Rue de la Solidarité, 40600 Biscarrosse, France
A2B Service Piscines et spas;ZA La Belle Etoile, 85440 Avrillé, France
A2CM Aménagement;Av. Nelson Mandela, 34570 Montarnaud, France
Abaque Pool;7 Rue Waldeck Rousseau, 93600 Aulnay-sous-Bois, France
Aberth Emmanuel;9 Rue Hohenbourg, 67560 Rosheim, France
Abri d'Ô;Chem. de Maupertuis, 72330 Cérans-Foulletourte, France
Abris 2 Savoie;1 Bd Jean Charcot, 73100 Tresserve, France
ABRIS D’ALBRET Fabricant d'abris de piscine;3 LIEU DIT BRANGETTE, 33710 Bourg, France
ABRIS DE PISCINE SERVICES;
ABRIS DE PISCINE SERVICES - 68;26 Rue de la Fraxinelle, 68740 Hirtzfelden, France
Abris Easycover;176 Rue des Castors, 38150 Salaise-sur-Sanne, France
Abris Piscines Conception;Za Des Granges, 9 Rue des Roseaux, 42600 Montbrison, France
Abysséa;Rte du Fond d'Orveau, 86320 Civaux, France
AC Pro Piscine;11 Chem. des Giraudières, 42170 Saint-Just-Saint-Rambert, France
accès & contacts;19 Rue Maximilien Robespierre, 91120 Palaiseau, France
accessoires-piscines.com;50 Rue du Magasin, 69700 Loire-sur-Rhône, France
Accrobranche La Forêt de Robin;Col de la grande Limite, 26740 Marsanne, France
Accrobranches de Morillon les aventuriers du lac;Base de loisirs du lac bleu, 74440 Morillon, France
ACM Atlantique Conception Maintenance;5 Rue Louis Blériot, 17200 Saint-Sulpice-de-Royan, France
ACP;37400 Amboise, France
Acquablu Piscines;51 Chem. du Moulin Carron, 69570 Dardilly, France
Acryl Piscine;19 Bd des Ventadouiro, 13300 Salon-de-Provence, France
Acryl Piscine;1101 Chem. d'Embanay, 84200 Carpentras, France
Action Piscines Services;37 Rue de l'Avenir, 09700 Saverdun, France
AD HYDRAU;Rue, 33160 Saint-Médard-en-Jalles, France
AD PISCINES RENOV;12 clos Souverbielle, 64320 Idron, France
ADELA PISCINES;130 Rue des 3 Communes, 26300 Jaillans, France
Adeline SPAS - Installateur Besançon;10 Rue du Champenâtre, 25770 Serre-les-Sapins, France
Adonis Piscines;1609 Chem. de Saint-Bernard, 06220 Vallauris, France
Agence Evasion;14 Rte de Clairmarais, 62500 Saint-Omer, France
Agglocéane Saint-Rémy-sur-Avre;1A Rue des Prés, 28380 Saint-Rémy-sur-Avre, France
Aigapool;269 Chem. du Fournalet, 84700 Sorgues, France
Ain SERVICES PISCINES;Arboz, 01270 Domsure, France
Ain'Pulse;Rte de Lagnieu, 01150 Saint-Vulbas, France
Aire de jeux;9 Imp. des Aulnes, 53970 L'Huisserie, France
Aire de loisir et détente;24230 Lamothe-Montravel, France
Aire de loisirs Celle-Lévescault;D97, 86600 Celle-Lévescault, France
Aire de loisirs de La Gazonne - Piscine;La Gazonne, 12800 Sauveterre-de-Rouergue, France
Aire de loisirs du Baigne-Chat;Rue de l'Arceau, 86170 Champigny en Rochereau, France
Aire Parc du Château;10 Rue Louis Barthou, 54130 Saint-Max, France
aiRPiscine;12 All. de ?arc en Ciel, 49320 Brissac Loire Aubance, France
Aj Piscine;832 Rte de Bussy, 69830 Saint-Georges-de-Reneins, France
AJ Piscine;19 Rue de la Savonnerie, 68460 Lutterbach, France
AJS Ambiance Piscine;731 Rte de Varennes, 69650 Quincieux, France
AJT Piscines;15 Bd Général de Gaulle, 13103 Saint-Étienne-du-Grès, France
AK PISCINES ET JARDINS;1 bis Rue de la Fassonnière, 85680 La Guérinière, France
AK Pool Services;Chem. du Jas de Clare, 83740 La Cadière-d'Azur, France
Albigès;150 Av. des Fialets, 12100 Millau, France
Albon;1 Rue du Rhône, 26140 Saint-Rambert-d'Albon, France
ALBRET NATATION;112 Prom. du Lac, 40480 Vieux-Boucau-les-Bains, France
ALC piscine;7 Rue du Carré, 45330 Le Malesherbois, France
Alerte piscine;350 Chem. de Tigné, 82000 Montauban, France
Alga piscine;146 Le Colombier, 69210 Savigny, France
ALL'EAU PISICNE;80 Chem. du Voitou, 59211 Santes, France
Alliance Constructions Piscines;ZA de l'Aupretin, 71500 Louhans, France
Alliance piscine 42;70 Rue de Lyon, 42600 Savigneux, France
ALLIANCE PISCINES AGEN;11 Rue Jean Jaurès, 47550 Boé, France
Alliance Piscines Auxerre;9 Rue du Moulin du Président, 89000 Auxerre, France
Alliance Piscines Avignon;104 route de Carpentras, 84270 Vedène, France
Alliance Piscines Périgueux - Boulazac;15 Av. Marcel Paul, 24750 Boulazac Isle Manoire, France
Alliance piscines Roanne Vichy;42300 Roanne, France
Alliance piscines Toulouse Sud;Pl. du Capitole, 31000 Toulouse, France
ALLIANCE SPA;Za. de la prade, 1 Chem. de la Prade, 81120 Réalmont, France
Allo Piscine;19 Av. des Belges, 43000 Le Puy-en-Velay, France
ALMAFIT;za ragon, 12 Rue Pasteur, 44119 Treillières, France
A'Lo Piscine Chatel;All. du Pertuis d'Antioche, 17340 Châtelaillon-Plage, France
ALSACE Piscines;7 Rue d'Ensisheim, 68840 Pulversheim, France
ALTIE .SAV. piscines entretien et réparation;459 Chem. d'Espinasse, 82000 Montauban, France
Altschlossfelsen - Le Colorado Lorrain et Allemand;57230 Roppeviller, France
Am piscines;5 Rue des Levées Miraud, 44410 La Chapelle-des-Marais, France
Amae Sonia Arnoux - Massages chinois;13 Rue Georges Pompidou, 70000 Pusey, France
Aménéo Piscines Bois;100 Rue Georges Mangin, 69400 Villefranche-sur-Saône, France
Amext;8 Pl. de l'Echut, 31770 Colomiers, France
AMG PISCINES;62 bis Av. du Général de Gaulle, 37800 Sainte-Maure-de-Touraine, France
Ancienne piscine municipale;1 Bd Félix Faure, 93200 Saint-Denis, France
Anna Belle Pool;11 Rue Olympe de Gouges, 54400 Longwy, France
ANT PISCINES;81 Rue Morhange, 31450 Deyme, France
ANTHO PISCINE;Lieu dit padighioni Plaine de peri, 20167 Peri, France
antony pool'mof;9 Rue des Genêts, 38280 Villette-d'Anthon, France
Aoubré l'Aventure Nature;Parc des Cèdres, Chem. de la Rouvière, 83340 Flassans-sur-Issole, France
ap'piscines;Boite Postale, 25 Av. du Maréchal Juin, 39100 Dole, France
Apprendre À Nager;Rue du Stade du Moulin, 31370 Rieumes, France
APS PISCINE;533 Rte de L’Hospitalet, 46090 Labastide-Marnhac, France
APS PISCINES;Chem. de la Bastide Neuve, 13710 Fuveau, France
Aquil'eau container;lanerie, 24700 Montpon-Ménestérol, France
Aquilus Spas La Biolle;1763 Rte d'Annecy, 73410 La Biolle, France
Aquilus Spas Sillingy;558 Rte de Bellegarde, 74330 Sillingy, France
AQUINOX PISCINES BRETAGNE;84 Bruzon, 35580 Saint-Senoux, France
Aquitechpiscine;1 All. de Cantenac, 33127 Martignas-sur-Jalle, France
Aqwa Itineris France;6 Pl. Caillemare, 27310 Saint-Ouen-de-Thouberville, France
Arboretum;Rue des Clairons, 54210 Saint-Nicolas-de-Port, France
Arboretum Al Gau;Ceyrat, 19140 Espartignac, France
Arboretum Domanial de la Jonchère Saint Maurice;47 Rue des Chevailles, 87340 La Jonchère-Saint-Maurice, France
Arboretum Domanial de Pézanin;Pezanin, 71520 Dompierre-les-Ormes, France
Arboretum du Chêne-Vert;Le Chêne Vert, 16150 Chabanais, France
Arboretum Gérard Descours;07270 Lamastre, France
Archipel du Vincin;2 Rue Tamara de Lempicka, 56000 Vannes, France
ARIN'O Piscines & Spas;6A Av. Beethoven, 33160 Saint-Médard-en-Jalles, France
arpiscine;18 Le Perquer, 35720 Pleugueneuc, France
Arrosage Piscines Services (APS);cd2 camp majors, 3015 Rte de la Légion, 13400 Aubagne, France
ARTtek concept piscines;8 Rue du Pré Blanchet, 38400 Saint-Martin-d'Hères, France
As de la Trésorerie;14 Rue des Moines, 45750 Saint-Pryvé-Saint-Mesmin, France
As Verderel;Rue du Fief, 60112 Verderel-lès-Sauqueuse, France
ASC NATATION & COACHING;
ASSOC LOISIRS FAMILIAUX AMPHION PUBLIER;350 Rte du Vieux Mottay, 74500 Publier, France
Association Belle et Lambon;Rue René Gaillard, 79370 Aigondigné, France
Association MARINE;Chem. de la Croix, 44550 Saint-Malo-de-Guersac, France
Association Piscine Canopia;11 Rue du Chêne Germain, 35510 Cesson-Sévigné, France
Association Villages vacances AVMA;19 Rue de Paris CS 50070, 93013 Bobigny, France
Atelier Depierre;1A Rte du Donon, 88110 Vexaincourt, France
Athelia Piscines;ZA l'Ecluse, Route de Taradeau, 83460 Les Arcs sur Argens, France
ATLANTIC SPA;67 Rue de la Capitale du Bas Poitou, 85200 Fontenay-le-Comte, France
Atlantic Wind Academy;place de l'ocean, Pl. de l'Océan, 29360 Clohars-Carnoët, France
Atlanticswim;2 All. des Hauts de Lannes, 40390 Saint-Martin-de-Seignanx, France
Atlantis by Felli;UNIQUEMENT SUR RENDEZ-VOUS, 3 Rue de l'Artisanat, 57400 Sarrebourg, France
ATRIUM - ZODIAC ORIGINAL;4 Rte de Vallenay, 18200 Farges-Allichamps, France
Au Petit Paradis;Les Soubeyrols, 1025 Champagne, 07560 Montpezat-sous-Bauzon, France
Au plaisir de l'eau;7 Av. des Alouettes, 71300 Montceau-les-Mines, France
Au sein du Bien Naître;340 Rue de l'Église, 01340 Attignat, France
AULNÉO - Piscine communautaire;Site de Penn Ar Pont, 29520 Châteauneuf-du-Faou, France
Auverbat;1 All. du Belay, 63500 Varennes-sur-Usson, France
Auxois piscine;13 Rue Président Carnot, 21230 Arnay-le-Duc, France
Avatica La piscine Martigues;10 Av. du Président Salvadore Allende, 13500 Martigues, France
Avenir de la Double;14 Rte de Courbarieu, 33660 Porchères, France
AVEYRON SPAS;Parc d'Activités de, 146 Rue du Bon Pain, 12740 La Loubière, France
Azulrio;37 Rue Alexandre Dumas, 33560 Sainte-Eulalie, France
AZUR ARMOR;1 Roz Porjou, 22200 Le Merzer, France
Azur Clean Piscine;3 Chem. de la Frayere, 06530 Peymeinade, France
Azur Composites Piscines;1520 Rte de Montpellier N113, 30540 Milhaud, France
Azur Irrigation;26 Rte de Fraisse, 11130 Sigean, France
Azur maintenance piscine;7 Bd du Colonel Giaume, 06340 La Trinité, France
AZUR PROVENCE PISCINE;90 Chem. de la Regagnade, 83440 Tourrettes, France
B Piscines / bpiscines;Imp. Antoinette Achard, 83480 Puget-sur-Argens, France
Bach Frères Sàrl;26 Rue de Strasbourg, 57410 Petit-Réderching, France
Baignade à Aigueleze;81600 Rivières, France
Baignade bio de Chantemerle;Parc des Colombiers, Chantemerle, 05330 Saint-Chaffrey, France
Baignade biologique;24290 Montignac-Lascaux, France
Baignade biologique;Rue de la Bové, 27250 Rugles, France
Baignade biologique de Saugues;Allée des Ocybel, 43170 Saugues, France
Baignade biologique du Lac des Sapins;Lac des Sapins, 69550 Cublize, France
Baignade biologique Herculat;plan d'eau Herculat, 03380 Treignat, France
Baignade de Villevêque;Rue du Port, 49140 Rives-du-Loir-en-Anjou, France
Baignade des rochers;452 Caldane, 20264 San-Gavino-d'Ampugnani, France
Baignade estivale - La Villette;27 Quai de la Loire, 75019 Paris, France
Baignade Naturelle;Rue de la Ranche, 71310 La Chapelle-Saint-Sauveur, France
Baignade naturelle du Grand Chambord;407 Rue de la Martinière, 41250 Mont-près-Chambord, France
Baignade naturelle Rivièr’Alp;11 Pl. de la Corderie, 73360 Les Échelles, France
Bain et Confort;78 Rue de Larcay, 37550 Saint-Avertin, France
Bains Et Bat;23 Rue Pierre Fourel, 69230 Saint-Genis-Laval, France
Bains Municipaux de Strasbourg;10 Bd de la Victoire, 67000 Strasbourg, France
Baisse de Raillon;Draille des Morts, 13310 Saint-Martin-de-Crau, France
Balneolia;24 Rue Prosper Monnet, 69190 Saint-Fons, France
Balnéothérapie de Physioperformance Rouen;12 Rue Saint-Etienne des Tonneliers, 76000 Rouen, France
Base de Loisirs;5 Rte de la Base de Loisir, 88240 La Chapelle-aux-Bois, France
Base De Loisirs;Route de Sarrant, 32120 Solomiac, France
Base de Loisirs;5 Lot. Chp Beau, 05300 Val Buëch-Méouge, France
Base de loisirs - Chantenay-Villedieu;Rte du Plan d'Eau, 72430 Chantenay-Villedieu, France
Base de loisirs de Chandos;2577+23, 24700 Montpon-Ménestérol, France
Base de Loisirs de la Frette;Rue de la Prairie, 02700 Tergnier, France
Base de Loisirs de Vauchiron;9 Chem. de la Plage Charles Clerc, 86600 Lusignan, France
Base de Loisirs du Pontaroux /Piscine intercommunale;Rte de la Piscine, 16320 Magnac-lès-Gardes, France
Base de Loisirs La Chaussée du Lapin;12380 Saint-Sernin-sur-Rance, France
Base de loisirs Malvoisine;85170 Dompierre-sur-Yon, France
Base de Loisirs Pont Caffino;Rte de Caffino, 44690 Château-Thébaud, France
Base de Loisirs Rivièr'Alp;11 Place de la Corderie, 73360 Les Échelles, France
Base de Plein Air du Salagou - Centre Nautique - Rives de Clermont l'Hérault;Route du Lac du salagou rives de, 34800 Clermont-l'Hérault, France
Base de Plein Air Lac Eguzon;6 chemin du Pradet, Chambon, 36270 Éguzon-Chantôme, France
Base départementale de Bessilles;Base départementale de Bessilles, 34530 Montagnac, France
base nautique;rue des boeufs, 94600 Choisy-le-Roi, France
Base Nautique de Bernouët;Av. de Marennes, 17400 Saint-Jean-d'Angély, France
Base nautique de Granville - 8 Milles Nautic;260 Bd des Amiraux Granvillais, 50400 Granville, France
Base nautique de Jullouville - 8 Milles Nautic;5 Av. de la Tanguière, 50610 Jullouville, France
Base Nautique de l'étang Aumée;L'Étang Aumee, 44460 Saint-Nicolas-de-Redon, France
Base Nautique de Saint-Gervais;12460 Saint-Symphorien-de-Thénières, France
Base Nautique du Salagou - Baie des Vailhés;Camping les Vailhés, D148E5, 34700 Celles, France
Base Nautique et de Plein Air Site de Chabannes Lac de St Pardoux;87140 Compreignac, France
Base nautique Léon Javelot;BASE NAUTIQUE LEON JAVELOT, Rue du Mal Foch, 62118 Biache-Saint-Vaast, France
Base Nautique Municipale;35 Rue Jean-Marie Huchet, 35000 Rennes, France
Base Nautique Port Saint Pierre;Port Saint Pierre, 05160 Le Sauze-du-Lac, France
Base Verte De La Ramée;21 Chem. de Larramet, 31170 Tournefeuille, France
Basic-Fit;ZA Barry N, 33660 Saint-Seurin-sur-l'Isle, France
Bassin à vagues;FM7J+QM, 02860 Chamouille, France
Bassin Charles Decaix;Digue Promenade Michel Hamiot, 62930 Wimereux, France
Bassin d’été de l’île du faubourg de Loire;Chem. de la Saulaie, 58400 La Charité-sur-Loire, France
Bassin d'apprentissage;16 Av. Georges Lissac, 39400 Hauts de Bienne, France
Bassin d'apprentissage;14 Rue des Riats, 03240 Tronget, France
Bassin d'apprentissage;Rue des Combattants d'Afrique du N, 45310 Patay, France
Bassin d'apprentissage - CCYN;10 Rue Pierre Banry, 89140 Pont-sur-Yonne, France
Bassin d'Apprentissage Fixe (BAF);Rue de la Passerelle, 45330 Le Malesherbois, France
Bassin de baignade biologique de Roquebillière;Rue du Cros, 06450 Roquebillière, France
BASSIN DE NATATION DU REQUISTANAIS;36 Av. de Rodez, 12170 Réquista, France
Bassin de natation-Piscine;Rte de Bricquebec, 50390 Saint-Sauveur-le-Vicomte, France
Bassin de Plein Air;3 Chem. du Saulcy, 54360 Damelevières, France
Bassin de rétention d'orage;48 Rue des Peupliers, 68120 Pfastatt, France
Bassin des bambins;71 Av. Marcel Cerdan, 69100 Villeurbanne, France
Bassin d'Initiation à la Natation;2a Rue de la Doller, 68110 Illzach, France
Bassin d'Initiation Fumel Vallée du Lot;23 Av. de la Gare, 47500 Monsempron-Libos, France
Bassin mobile de natation - Rebais;Rue du Stade, 77510 Rebais, France
Bassin Nautique;60 Chem. de la Garenne, 91290 La Norville, France
Bassin Nautique de Loire-sur-Rhône;22 Rue du Prin, 69700 Loire-sur-Rhône, France
Bassin S;77440 Jaignes, France
Bassin scolaire Irène Joliot-Curie;98 Rue Camille Groult, 94400 Vitry-sur-Seine, France
Bassin scolaire Paul Eluard;1 Rue de Burnley, 94400 Vitry-sur-Seine, France
BBALO - Bébés nageurs;8 Pl. du Dr Lazare Goujon, 69100 Villeurbanne, France
BDT piscines;3 Rue des Perles Rouges, 83210 Solliès-Pont, France
Be Well Canada Spa;19 rue Bernard Ruyant, 59110 La Madeleine, France
Be Well Canada Spa;ZA Allondon, Route de Crozet, 01630 Saint-Genis-Pouilly, France
Béarn Piscines;
B'eau Jardin;Cr29, Route de Graveson, 13630 Eyragues, France
Beaune Côté Plage;Chemin des Tauperies, 21200 Montagny-lès-Beaune, France
BEBE NAGEUR - VIVRE L'EAU;Piscine de, 215 Chem. des Buis, 38340 Voreppe, France
BEGO Maçonnerie piscine;10 Rue des Marguerites, 34310 Montady, France
BEL ABRI FRANCE;80 Imp. Dadou Ecoparc, 34690 Fabrègues, France
belle eau piscines;240 Av. de la Tuilerie, 34290 Espondeilhan, France
belle'o piscines;Imp. Dugommier, 66350 Toulouges, France
BELLES ET SPA;12 Rue du Grenache, 34800 Clermont-l'Hérault, France
Benoit concept piscine;41230 Gy-en-Sologne, France
Berry piscines;Cap Sud, 27 Av. d'Occitanie, 36250 Saint-Maur, France
Bf Piscines;11 Imp. des écureuils, 31390 Carbonne, France
Bibliothèque Municipale;16 Av. de Tréville, 64130 Mauléon-Licharre, France
Billegas Piscines - Spas Hammams et Saunas;4 Rue de la Madeleine, 05000 Gap, France
Biondi piscines;258 Chem. de la Gaude, 06140 Vence, France
Bjpiscine;19 Rue de Bourgoin, 38230 Tignieu-Jameyzieu, France
Bleu Piscine Service;19 Rue Galilée, 17440 Aytré, France
Bleues Latitudes;195 route Jean et Henri Nougier, 36 Lot. les Vergers Route Verquiéres, 13670 Saint-Andiol, France
